@relation InstanceResultListener

@attribute Key_Dataset {train-weka.filters.unsupervised.attribute.Remove-R1}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.GaussianProcesses}
@attribute Key_Scheme_options {'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 1.0\"','-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"','-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"'}
@attribute Key_Scheme_version_ID {-8620066949967678545}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
train-weka.filters.unsupervised.attribute.Remove-R1,3,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1579,157,16.026117,22.755639,7.882493,7.893787,0.997011,1092.307133,1855.244686,-762.937553,6.95737,11.816845,-4.859475,5.677,0.202,5.43443,0.201758,36568595,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1579,156,15.133002,20.388015,9.263237,10.461112,0.993717,1038.843245,1273.11343,-234.270186,6.659252,8.160984,-1.501732,5.782,0.205,5.466503,0.205352,36594355,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1579,158,15.494426,22.708271,7.883943,7.622162,0.997157,1080.970963,1832.673207,-751.702243,6.841588,11.599198,-4.757609,5.802,0.196,5.437618,0.195415,36542851,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0555,1579,160,16.739059,22.081246,7.36118,6.94873,0.997694,1128.737411,915.438518,213.298894,7.054609,5.721491,1.333118,5.624,0.204,5.414633,0.203698,36491411,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1580,159,16.81806,26.06613,7.074069,6.964211,0.997575,1141.389649,767.637382,373.752267,7.178551,4.827908,2.350643,5.635,0.207,5.430293,0.206026,36517123,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1580,161,18.397745,29.538815,9.164935,10.194852,0.995316,1115.34398,1887.937263,-772.593283,6.927602,11.726318,-4.798716,5.758,0.194,5.387282,0.193909,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1580,152,15.844111,23.330069,7.852882,8.20889,0.996625,1049.031978,687.706987,361.324991,6.901526,4.524388,2.377138,5.731,0.205,5.521712,0.205126,36697555,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1580,164,18.592622,26.457075,7.881646,6.515838,0.997967,1223.866199,2240.679592,-1016.813393,7.462599,13.66268,-6.200082,5.69,0.205,5.377981,0.203911,36388723,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,3,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1580,160,17.909813,25.190703,7.545474,6.781974,0.997955,1139.680231,804.903841,334.77639,7.123001,5.030649,2.092352,5.791,0.194,5.425442,0.193694,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1579,160,20.08224,39.501575,8.885328,11.446784,0.993926,1117.969998,2885.747821,-1767.777823,6.987312,18.035924,-11.048611,5.657,0.203,5.43108,0.202824,36491411,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1579,160,16.090536,22.485312,8.494337,8.396417,0.996472,1086.045385,2827.712917,-1741.667531,6.787784,17.673206,-10.885422,5.633,0.204,5.42764,0.203597,36491411,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1579,158,17.545475,24.699908,8.355278,6.846466,0.997821,1145.152638,817.850092,327.302546,7.247802,5.176266,2.071535,5.79,0.196,5.421874,0.195433,36542851,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1579,158,14.873538,20.666327,7.740732,7.772235,0.997003,1097.017771,856.049546,240.968225,6.94315,5.418035,1.525115,5.682,0.202,5.46781,0.202021,36542851,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0556,1579,161,15.655616,22.071176,6.980023,6.616946,0.997799,1137.531822,1809.195279,-671.663457,7.065415,11.237238,-4.171823,5.72,0.203,5.404821,0.202586,36465715,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1580,158,16.464692,22.841916,7.778804,6.871497,0.997625,1078.547616,2819.677346,-1741.129731,6.826251,17.846059,-11.019808,5.823,0.194,5.451014,0.194006,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1580,162,17.225154,25.266625,8.329651,8.147532,0.996705,1117.347461,724.659329,392.688132,6.897207,4.473206,2.424001,5.625,0.207,5.41977,0.206479,36440035,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1580,158,17.043098,23.862649,7.669153,7.66349,0.997083,1110.738897,1785.216099,-674.477202,7.029993,11.298836,-4.268843,5.642,0.206,5.43503,0.206221,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1580,163,17.17104,26.50797,9.478118,10.609587,0.994761,1133.284473,852.103545,281.180928,6.952665,5.227629,1.725036,5.728,0.195,5.360104,0.194311,36414371,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,4,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1580,156,17.118251,23.932863,7.757115,7.388081,0.99739,1096.442746,2814.660258,-1718.217512,7.028479,18.042694,-11.014215,5.671,0.204,5.45801,0.204077,36594355,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1579,159,16.087469,24.032815,7.796685,8.188935,0.996661,1115.446106,2832.061137,-1716.615031,7.015384,17.811705,-10.796321,5.786,0.214,5.474476,0.214207,36517123,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1579,159,15.125046,22.615094,7.339391,7.064022,0.997535,1103.637112,1749.696771,-646.059659,6.941114,11.004382,-4.063268,5.793,0.195,5.43047,0.195417,36517123,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1579,163,17.402078,26.436654,7.385136,6.544599,0.998268,1170.570263,1786.082423,-615.51216,7.181413,10.957561,-3.776148,5.599,0.206,5.392689,0.206082,36414371,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0557,1579,157,15.768172,25.512409,8.055311,9.187666,0.995901,1085.385733,2046.077976,-960.692243,6.913285,13.032344,-6.119059,5.678,0.203,5.477017,0.203351,36568595,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1579,157,17.879636,25.908613,8.704988,8.779312,0.996507,1101.490387,842.481502,259.008884,7.015862,5.366124,1.649738,5.791,0.196,5.427319,0.195769,36568595,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1580,161,15.6793,21.482181,7.044129,6.128365,0.998275,1128.884324,2817.03327,-1688.148946,7.011704,17.497101,-10.485397,5.635,0.203,5.423615,0.203251,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1580,158,20.081425,37.479083,9.859517,12.840091,0.992003,1092.082741,2162.923477,-1070.840736,6.911916,13.689389,-6.777473,5.65,0.21,5.447623,0.210423,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1580,161,17.247997,22.380392,8.446981,7.463277,0.997239,1114.315694,743.007655,371.30804,6.921215,4.614954,2.306261,5.749,0.194,5.385914,0.193643,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1580,159,15.305427,20.674964,7.750024,7.584489,0.997357,1082.205967,1463.019438,-380.813471,6.806327,9.20138,-2.395053,5.665,0.206,5.457613,0.205965,36517123,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,5,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1580,160,17.084485,24.413998,8.35403,8.511033,0.996398,1118.906807,1815.066549,-696.159743,6.993168,11.344166,-4.350998,5.728,0.202,5.414146,0.20209,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1579,154,17.000917,25.084964,7.313614,6.490332,0.997948,1135.620871,1702.970301,-567.34943,7.374162,11.058249,-3.684087,5.836,0.196,5.471755,0.195919,36645923,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1579,162,13.877394,20.850662,7.550048,8.297901,0.996515,1087.449859,1755.013835,-667.563977,6.712653,10.833419,-4.120765,5.609,0.202,5.400024,0.202014,36440035,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1579,163,15.859851,24.088321,7.040623,7.020783,0.997568,1145.244117,2844.575936,-1699.331819,7.026038,17.451386,-10.425349,5.61,0.203,5.408973,0.203238,36414371,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0558,1579,157,18.335012,25.207058,9.079693,8.155849,0.996789,1096.652894,1763.916271,-667.263377,6.98505,11.235135,-4.250085,5.81,0.198,5.439915,0.198342,36568595,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1579,151,16.252412,33.470003,7.921057,10.777268,0.994313,1058.858327,2004.878472,-946.020145,7.012307,13.277341,-6.265034,5.734,0.204,5.522739,0.204419,36723395,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1580,164,16.726827,22.783149,8.503472,8.58865,0.996408,1147.282898,2135.140821,-987.857923,6.995627,13.019151,-6.023524,5.7,0.201,5.38639,0.200863,36388723,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1580,159,18.6142,26.672619,8.728586,9.013924,0.99598,1101.208607,1776.889156,-675.68055,6.92584,11.175403,-4.249563,5.811,0.196,5.439394,0.195407,36517123,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1580,164,17.366983,23.48773,9.005255,8.902973,0.996222,1133.857873,2839.507144,-1705.649271,6.913768,17.314068,-10.4003,5.59,0.203,5.381107,0.202562,36388723,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1580,161,21.511924,32.744346,9.180472,9.061702,0.996285,1155.770319,1976.95363,-821.183311,7.178698,12.279215,-5.100517,5.627,0.204,5.426345,0.204153,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,6,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1580,159,13.777231,20.215736,6.91042,6.523,0.997881,1082.637647,2674.670102,-1592.032455,6.809042,16.821825,-10.012783,5.813,0.197,5.447421,0.197289,36517123,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1579,162,16.619852,23.541345,7.626536,7.58387,0.997142,1134.007833,1766.914783,-632.90695,7.000048,10.906881,-3.906833,5.629,0.207,5.417075,0.207547,36440035,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1579,161,16.11893,22.754907,8.313352,7.936162,0.996836,1105.966989,2826.458137,-1720.491148,6.86936,17.555641,-10.68628,5.604,0.204,5.40483,0.203469,36465715,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1579,151,14.693749,20.444242,6.210355,5.464867,0.998512,1074.443333,1684.95112,-610.507787,7.115519,11.158617,-4.043098,5.871,0.2,5.499962,0.199796,36723395,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0559,1579,162,17.235023,25.265017,8.897481,8.618412,0.996866,1100.60899,1848.514294,-747.905304,6.793883,11.410582,-4.616699,5.612,0.209,5.404691,0.208992,36440035,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1579,165,17.429107,27.806197,8.042055,8.921268,0.996022,1146.332559,1803.977755,-657.645197,6.94747,10.933199,-3.985728,5.612,0.205,5.385122,0.205244,36363091,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1580,163,15.680562,21.003116,8.603787,7.227471,0.997531,1118.05135,1695.81122,-577.759871,6.859211,10.40375,-3.544539,5.902,0.2,5.423256,0.19939,36414371,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1580,157,20.132903,38.456495,10.898747,15.999748,0.987532,1083.016701,2044.31818,-961.301479,6.898196,13.021135,-6.122939,5.683,0.204,5.439209,0.203688,36568595,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1580,153,16.945715,23.763448,7.821867,6.902661,0.99764,1077.24219,895.998516,181.243673,7.040799,5.856199,1.184599,5.823,0.205,5.51415,0.205867,36671731,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1580,160,18.063904,25.790295,7.912373,7.59118,0.997133,1148.03496,2863.209593,-1715.174634,7.175218,17.89506,-10.719841,5.763,0.195,5.391373,0.195709,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,7,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1580,160,16.197208,22.71842,7.543614,7.228853,0.997458,1130.62938,2812.408445,-1681.779065,7.066434,17.577553,-10.511119,5.663,0.204,5.456027,0.203551,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1579,156,17.994871,26.040843,7.677742,6.778871,0.998022,1125.564402,2190.174385,-1064.609983,7.215156,14.039579,-6.824423,5.784,0.203,5.450477,0.202955,36594355,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,2,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1579,164,16.424409,23.918968,8.053447,7.871732,0.996914,1138.130382,2846.514191,-1708.383809,6.939819,17.356794,-10.416974,5.748,0.194,5.381127,0.194376,36388723,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,3,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1579,162,16.743287,23.946751,8.666871,9.251636,0.995703,1111.677124,1046.459975,65.217148,6.862204,6.459629,0.402575,5.656,0.205,5.405761,0.204857,36440035,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,4,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.06,1579,159,18.599353,36.288506,7.440805,9.143452,0.99578,1134.954329,3996.119399,-2861.16507,7.138078,25.132826,-17.994749,5.646,0.207,5.440341,0.207357,36517123,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,5,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1579,165,15.837331,21.121058,8.231825,7.638263,0.997176,1129.04907,685.087121,443.961949,6.842722,4.152043,2.690678,5.705,0.195,5.344401,0.194837,36363091,4346241,511842,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,6,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1580,158,13.975263,19.025209,6.855492,6.571945,0.997859,1097.661201,636.358321,461.30288,6.947223,4.027584,2.919638,5.692,0.204,5.448716,0.203302,36542851,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,7,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1580,160,18.882878,30.699161,9.264059,10.717731,0.99484,1114.707249,792.550638,322.156611,6.96692,4.953441,2.013479,5.754,0.203,5.439498,0.20386,36491411,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,8,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1580,161,16.556015,23.956109,8.053469,7.970444,0.99682,1119.193516,2306.246662,-1187.053146,6.951513,14.324513,-7.373001,5.776,0.195,5.408945,0.194761,36465715,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,9,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1580,154,16.185397,23.741004,7.784425,7.029821,0.997818,1089.823494,2817.781151,-1727.957657,7.076776,18.29728,-11.220504,5.682,0.202,5.477053,0.201907,36645923,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,8,10,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1580,155,18.662209,27.295022,9.862115,10.75813,0.994259,1067.047982,733.683965,333.364017,6.884181,4.733445,2.150736,5.787,0.202,5.480456,0.202032,36620131,4348974,509109,?,?,?
train-weka.filters.unsupervised.attribute.Remove-R1,9,1,weka.classifiers.functions.GaussianProcesses,'-L 1.0 -N 0 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-8620066949967678545,20120610.0601,1579,167,17.933005,25.924369,8.739929,8.161592,0.996935,1169.043908,2060.777309,-891.733401,7.000263,12.339984,-5.339721,5.727,0.195,5.365377,0.194566,36311875,4346241,511842,?,?,?
